,lat,lon,timestamp,amenity,tags,name
10837,49.2831781,-123.1044747,2019-09-02T22:08:25.000-07:00,fast_food,"{'website': 'http://www.verasburgershack.com', 'addr:housenumber': '213', 'phone': '+1-604-568-5850', 'opening_hours': 'Mo-Th,Su 11:00-21:00; Fr,Sa 11:00-22:00', 'addr:street': 'Carrall Street', 'addr:postcode': 'V6B 2J2'}",Vera's Burger Shack
10854,49.0512088,-122.3337933,2021-09-10T22:15:43.000-07:00,fast_food,"{'brand:wikidata': 'Q1089932', 'alt_name': ""Church's Chicken"", 'addr:housenumber': '32151', 'brand:wikipedia': ""en:Church's Chicken"", 'cuisine': 'chicken', 'addr:street': 'South Fraser Way', 'entrance': 'yes', 'takeaway': 'yes', 'brand': ""Church's Chicken"", 'addr:postcode': 'V2T 1W3', 'addr:unit': '110'}",Church's Texas Chicken
10855,49.0512463,-122.3338254,2021-09-10T22:15:43.000-07:00,fast_food,"{'brand:wikidata': 'Q1194143', 'website': 'https://www.pizzapizza.ca/restaurant-locator/British_Columbia/Abbotsford/32151-south-fraiser-way/569', 'brand:wikipedia': 'en:Pizza Pizza', 'cuisine': 'pizza', 'takeaway': 'yes', 'addr:postcode': 'V2T 1W3', 'addr:unit': '120', 'ref': '569', 'addr:housenumber': '32151', 'addr:street': 'South Fraser Way', 'entrance': 'yes', 'brand': 'Pizza Pizza'}",Pizza Pizza
10856,49.0512803,-122.333854,2021-10-19T01:51:32.000-07:00,fast_food,"{'addr:housenumber': '32151', 'cuisine': 'sandwich', 'addr:street': 'South Fraser Way', 'entrance': 'yes', 'addr:postcode': 'V2T 1W3', 'addr:unit': '130'}",Donair Shack
10935,49.230899,-123.090797,2020-11-29T03:01:55.000-08:00,fast_food,"{'brand:wikidata': 'Q1141226', 'cuisine': 'ice_cream;burger', 'takeaway': 'yes', 'brand': 'Dairy Queen', 'brand:wikipedia': 'en:Dairy Queen'}",Dairy Queen
11060,49.2805438,-122.7929451,2020-01-17T07:58:29.000-08:00,fast_food,"{'brand:wikidata': 'Q1936229', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Quiznos', 'brand:wikipedia': 'en:Quiznos'}",Quiznos
11061,49.2815417,-123.1211798,2022-06-05T14:39:06.000-07:00,fast_food,"{'brand:wikidata': 'Q465751', 'wheelchair': 'yes', 'official_name': 'Chipotle Mexican Grill', 'brand:wikipedia': 'en:Chipotle Mexican Grill', 'cuisine': 'mexican', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'addr:housenumber': '818', 'indoor_seating': 'yes', 'drive_through': 'no', 'opening_hours': 'Mo-Su 10:45-22:00', 'outdoor_seating': 'no', 'addr:street': 'Howe Street', 'brand': 'Chipotle'}",Chipotle
11130,49.1326408,-123.0911561,2020-04-10T04:03:25.000-07:00,fast_food,"{'brand:wikidata': 'Q5503082', 'addr:province': 'BC', 'addr:housenumber': '11060', 'brand:wikipedia': 'en:Freshslice Pizza', 'cuisine': 'pizza', 'addr:street': 'Steveston Highway', 'takeaway': 'yes', 'brand': 'Freshslice Pizza', 'addr:unit': '160', 'addr:city': 'Richmond'}",Freshslice Pizza
11134,49.2811916,-122.7958586,2020-01-14T02:17:11.000-08:00,fast_food,"{'brand:wikidata': 'Q2759586', 'addr:province': 'BC', 'brand:wikipedia': ""en:Papa John's Pizza"", 'cuisine': 'pizza', 'takeaway': 'yes', 'addr:postcode': 'V3B 0B7', 'addr:unit': '126', 'addr:city': 'Coquitlam', 'addr:housenumber': '1153', 'drive_through': 'no', 'addr:street': 'The High Street', 'brand': ""Papa John's""}",Papa John's
11139,49.1965921,-123.138647,2022-07-24T23:59:42.000-07:00,fast_food,"{'addr:province': 'BC', 'shop': 'beverages', 'drive_through': 'no', 'cuisine': 'juice', 'drink': 'juice', 'addr:city': 'Richmond'}",Freshly Squeezed
11141,49.196668,-123.1399053,2020-01-13T05:09:43.000-08:00,fast_food,"{'website': 'https://www.hulapoke.ca', 'alt_name': 'Hula Poké Bowls & Welcome Drinks'}",hula
11142,49.1967012,-123.1398557,2020-01-13T05:09:43.000-08:00,fast_food,"{'cuisine': 'sandwich', 'website': 'https://www.chachis.ca'}",Chachi's
11143,49.1967335,-123.1398286,2020-01-13T05:09:43.000-08:00,fast_food,{'website': 'http://www.dirtbelly.com'},dirtbelly
11151,49.198074,-122.812044,2020-01-04T19:30:59.000-08:00,fast_food,"{'brand:wikidata': 'Q244457', 'wheelchair': 'yes', 'delivery': 'no', 'website': 'http://www.subway.com', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'takeaway': 'yes', 'addr:city': 'Surrey', 'addr:housenumber': '14806', 'phone': '+1-604-951-7809', 'drive_through': 'no', 'smoking': 'no', 'opening_hours': 'Mo-Fr 07:00-04:00, Sa-Su 08:00-04:00', 'addr:street': '108 Avenue', 'brand': 'Subway'}",Subway
11218,49.2628059,-122.780611,2018-02-09T04:59:38.000-08:00,fast_food,"{'phone': '+1-604-941-0341', 'cuisine': 'pizza'}",Omega Pizza & Wings
11223,49.2772949,-123.1266675,2021-11-25T02:14:35.000-08:00,fast_food,"{'opening_hours': 'Mo 11:00-21:00, Fr,Sa 11:00-04:00, Tu-Th,Su 11:00-02:00', 'wheelchair': 'yes', 'addr:housenumber': '718', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Fritz's European Fry House
11224,49.2776678,-123.1266852,2021-11-25T01:39:18.000-08:00,fast_food,"{'brand:wikidata': 'Q5503082', 'wheelchair': 'yes', 'toilets:wheelchair': 'no', 'brand:wikipedia': 'en:Freshslice Pizza', 'opening_hours': 'Mo-We 10:30-01:00, Th 10:30-02:00, Fr 10:30-04:00, Sa 11:00-04:00, Su 11:00-01:00', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Freshslice Pizza', 'addr:city': 'Vancouver'}",Freshslice Pizza
11305,49.326995,-123.0724441,2019-05-30T05:30:34.000-07:00,fast_food,"{'brand:wikidata': 'Q17111672', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Panago', 'brand:wikipedia': 'en:Panago'}",Panago
11310,49.1319712,-123.0926675,2017-12-17T07:35:11.000-08:00,fast_food,{'cuisine': 'bagel'},Rosemary Rocksalt Bagelry
11315,49.266267,-123.247343,2021-07-12T10:24:41.000-07:00,fast_food,"{'addr:province': 'BC', 'cuisine': 'pizza', 'addr:housenumber': '6045', 'addr:street': 'University Boulevard', 'addr:city': 'Vancouver'}",Uncle Fatih's Pizza
11322,49.2765795,-122.7965015,2022-03-14T00:58:13.000-07:00,fast_food,"{'brand:wikidata': 'Q2818848', 'addr:housenumber': '2991', 'internet_access': 'yes', 'brand:wikipedia': 'en:A&W (Canada)', 'smoking': 'no', 'internet_access:fee': 'no', 'cuisine': 'burger', 'addr:street': 'Lougheed Highway', 'takeaway': 'yes', 'brand': 'A&W', 'addr:city': 'Coquitlam'}",A&W
11323,49.2599136,-123.101389,2021-12-18T20:10:34.000-08:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:province': 'BC', 'addr:housenumber': '2827', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Main Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}",Subway
11333,49.2483949,-123.1013436,2020-08-25T19:02:23.000-07:00,fast_food,"{'opening_hours': 'Mo-Sa 12:00-21:00', 'cuisine': 'asian', 'addr:housenumber': '4127', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",Hawker's Delight
11334,49.245244,-123.1015532,2021-12-30T23:42:20.000-08:00,fast_food,"{'brand:wikidata': 'Q38076', 'addr:housenumber': '4445', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'opening_hours': 'Fr,Sa 05:00-01:00+; Su-Th 05:00-24:00', 'cuisine': 'burger', 'name:en': ""McDonald's"", 'addr:street': 'Main Street', 'takeaway': 'yes', 'brand': ""McDonald's""}",McDonald's
11336,49.2448143,-123.101086,2021-05-12T10:32:40.000-07:00,fast_food,"{'addr:province': 'BC', 'cuisine': 'chicken', 'addr:housenumber': '4470', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",bb.q Chicken
11340,49.2488211,-122.862412,2021-03-17T12:45:41.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",Subway
11354,49.0475189,-122.3368772,2019-11-10T17:17:27.000-08:00,fast_food,"{'cuisine': 'fish', 'website': 'https://veerji.ca'}",Veerji Fish 'n' Grill
11357,49.2183451,-123.0773794,2019-07-29T08:00:53.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '7289', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Knight Street', 'takeaway': 'yes', 'brand': 'Subway'}",Subway
11358,49.0447793,-122.3373096,2017-10-09T14:21:50.000-07:00,fast_food,"{'cuisine': 'pizza', 'level': '0', 'addr:unit': '102'}",Gold Pan Pizza & Wings
11379,49.2816322,-123.132944,2021-12-12T20:54:59.000-08:00,fast_food,"{'addr:province': 'BC', 'wheelchair': 'yes', 'website': 'https://www.discocheetah.com/', 'payment:credit_cards': 'yes', 'cuisine': 'korean;fried_chicken', 'addr:postcode': 'V6E 1N2', 'addr:city': 'Vancouver', 'addr:housenumber': '1183', 'drive_through': 'no', 'opening_hours': 'Mo-Sa 11:00-21:00; Su 12:00-18:00', 'outdoor_seating': 'no', 'addr:street': 'Davie Street', 'payment:debit_cards': 'yes'}",Disco Cheetah
11384,49.2812333,-123.132309,2021-12-12T20:58:41.000-08:00,fast_food,"{'brand:wikidata': 'Q524757', 'addr:province': 'BC', 'wheelchair': 'yes', 'website': 'https//kfc.ca', 'internet_access': 'wlan', 'brand:wikipedia': 'en:KFC', 'cuisine': 'chicken', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'alt_name': 'Kentucky Fried Chicken', 'addr:housenumber': '1147', 'drive_through': 'no', 'opening_hours': 'Mo-Sa 11:00-23:00; Su 11:00-22:00', 'addr:street': 'Davie Street', 'brand': 'KFC'}",KFC
11412,49.1052932,-122.7987367,2022-04-04T00:53:01.000-07:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '15325', 'drive_through': 'no', 'opening_hours': 'Mo-Fr 11:30-15:00,17:00-20:30; Sa 11:30-20:30', 'addr:street': 'Highway 10', 'addr:unit': '101', 'addr:city': 'Surrey'}",Chopsticks on Pho
11415,49.1054662,-122.8005337,2022-04-02T22:56:04.000-07:00,fast_food,"{'brand:wikidata': 'Q6779125', 'addr:province': 'BC', 'addr:housenumber': '5680', 'brand:wikipedia': ""en:Mary Brown's"", 'opening_hours': 'Su-Th 11:00-21:00; Fr,Sa 11:00-22:00', 'cuisine': 'chicken', 'addr:street': '152 Street', 'takeaway': 'yes', 'brand': ""Mary Brown's"", 'addr:unit': '101', 'addr:city': 'Surrey'}",Mary Brown's
11416,49.1052965,-122.7986458,2022-04-04T00:53:01.000-07:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '15325', 'drive_through': 'no', 'opening_hours': 'Mo,We,Th 11:00-21:00; Fr,Sa 11:00-22:00; Su 14:00-21:00', 'cuisine': 'indian', 'addr:street': 'Highway 10', 'addr:unit': '102', 'addr:city': 'Surrey'}",Spice Kings
11441,49.136502899999996,-123.0259053,2019-11-20T12:23:08.000-08:00,fast_food,"{'brand:wikidata': 'Q1936229', 'delivery': 'no', 'addr:housenumber': '7355', 'drive_through': 'no', 'brand:wikipedia': 'en:Quiznos', 'cuisine': 'sandwich', 'addr:street': '72 Street', 'takeaway': 'yes', 'brand': 'Quiznos', 'addr:city': 'Delta'}",Quiznos
11442,49.0904611,-123.0788978,2017-10-21T21:55:45.000-07:00,fast_food,"{'cuisine': 'burger', 'takeaway': 'yes', 'drive_through': 'no'}",Fatburger
11495,49.2810698,-123.120576,2022-06-19T21:56:46.000-07:00,fast_food,"{'brand:wikidata': 'Q37614', 'addr:province': 'BC', 'website': 'https://ca.jollibeefoods.com', 'brand:wikipedia': 'en:Jollibee', 'cuisine': 'burger', 'opening_hours:covid19': 'same', 'takeaway': 'yes', 'addr:postcode': 'V6B 2C9', 'addr:city': 'Vancouver', 'payment:credit': 'yes', 'addr:housenumber': '833', 'phone': '+1-604-265-7353', 'drive_through': 'no', 'opening_hours': 'Mo-Su 10:00-21:00', 'addr:street': 'Granville Street', 'payment:debit_cards': 'yes', 'brand': 'Jollibee'}",Jollibee
11661,49.0451362,-122.294175,2022-06-06T19:20:28.000-07:00,fast_food,"{'website': 'http://www.abbotsfordpizzafactory.com', 'addr:housenumber': '33498', 'phone': '+1-604-556-4318', 'opening_hours': '11:00-22:00', 'cuisine': 'pizza', 'addr:street': 'Bevan Avenue', 'brand': 'Pizza Factory', 'branch': 'Abbotsford', 'addr:postcode': 'V2S 5G6', 'addr:unit': 'C3'}",
11679,49.2812597,-123.0537245,2014-07-03T08:34:43.000-07:00,fast_food,{},FreshSlice
11685,49.1485331,-123.1825159,2013-05-25T18:34:59.000-07:00,fast_food,{},A&W
11754,49.2703957,-123.105986,2019-09-13T13:57:04.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '1696', 'drive_through': 'no', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Salt Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}",Subway
11760,49.2646355,-123.115076,2022-04-23T03:20:47.000-07:00,fast_food,"{'brand:wikidata': 'Q1016072', 'addr:province': 'BC', 'addr:housenumber': '2323', 'drive_through': 'no', 'brand:wikipedia': 'en:Pepper Lunch', 'cuisine': 'teppanyaki', 'addr:street': 'Cambie Street', 'takeaway': 'yes', 'brand': 'Pepper Lunch', 'addr:postcode': 'V5Z 2T9', 'addr:city': 'Vancouver'}",Pepper Lunch
11770,49.1896608,-122.847876,2021-07-12T10:24:41.000-07:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '10277', 'cuisine': 'pizza', 'addr:street': 'City Parkway', 'addr:unit': '111', 'addr:city': 'Surrey'}",Uncle Fatih’s Pizza
11773,49.1853073,-122.8004145,2019-02-24T04:50:19.000-08:00,fast_food,"{'level': '0', 'cuisine': 'pizza'}",Canadian 2 for 1 Pizza
11786,49.2664195,-123.249893,2019-02-25T20:17:01.000-08:00,fast_food,"{'delivery': 'no', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'cuisine': 'pizza', 'takeaway': 'yes', 'operator': 'AMS'}",Pi R Squared
11787,49.2669332,-123.2501267,2019-02-25T20:17:01.000-08:00,fast_food,"{'delivery': 'no', 'cuisine': 'asian', 'internet_access': 'wlan', 'takeaway': 'yes'}",Honour Roll
11809,49.2777387,-123.130932,2022-09-05T03:46:47.000-07:00,fast_food,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'wheelchair': 'limited', 'addr:housenumber': '1306', 'drive_through': 'no', 'cuisine': 'sushi', 'addr:street': 'Burrard Street', 'addr:city': 'Vancouver'}",Sushi Coen
11827,49.2283742,-122.8481876,2019-11-20T11:48:37.000-08:00,fast_food,"{'brand:wikidata': 'Q550258', 'addr:housenumber': '1450', 'drive_through': 'yes', 'brand:wikipedia': ""en:Wendy's"", 'opening_hours': 'Su-Th 10:00-22:00; Fr-Sa 10:00-23:00', 'cuisine': 'burger', 'addr:street': 'United Boulevard', 'takeaway': 'yes', 'brand': ""Wendy's""}",Wendy's
11851,49.2512037,-122.8925446,2022-07-23T20:27:40.000-07:00,fast_food,"{'brand:wikidata': 'Q1089932', 'addr:province': 'BC', 'addr:housenumber': '555', 'brand:wikipedia': ""en:Church's Chicken"", 'opening_hours': 'Mo-Sa 12:00', 'cuisine': 'chicken', 'addr:street': 'North Road', 'takeaway': 'yes', 'brand': ""Church's Chicken"", 'addr:unit': '5', 'addr:city': 'Coquitlam'}",Church's Chicken
11881,49.1547908,-123.1257818,2020-06-29T21:38:53.000-07:00,fast_food,"{'cuisine': 'pizza', 'website': 'https://roundtablepizzarichmond.ca', 'phone': '+1-604-275-2929'}",Round Table Pizza
11897,49.1916784,-123.1286231,2022-08-25T05:51:20.000-07:00,fast_food,"{'opening_hours': '24/7', 'cuisine': 'sandwich'}",Subway
11917,49.2884212,-123.13986,2022-04-11T15:31:09.000-07:00,fast_food,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1080', 'phone': '+1-604-642-0777', 'drive_through': 'no', 'cuisine': 'pizza', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}",Nat's New York Pizzeria
12016,49.0545386,-122.3707411,2019-09-02T22:08:26.000-07:00,fast_food,"{'opening_hours': 'Su-Th 11:00-22:30; Fr-Sa 11:00-23:30', 'cuisine': 'pizza', 'website': 'http://pizza64.ca', 'phone': '+1-604-426-1818'}",Pizza 64
12046,49.2332549,-123.034794,2022-03-19T18:41:07.000-07:00,fast_food,"{'brand:wikidata': 'Q2759586', 'website': 'https://locations.papajohns.com/canada/bc/v5r-5l1/vancouver/300-3320-kingsway', 'brand:wikipedia': ""en:Papa John's"", 'cuisine': 'pizza', 'drive_in': 'no', 'takeaway': 'yes', 'addr:postcode': 'V5R 5L1', 'addr:city': 'Vancouver', 'addr:housenumber': '300-3320', 'phone': '+1-604-437-1717', 'drive_through': 'no', 'opening_hours': 'Mu-Th 11:00-22:25; Sa 11:00-23:25; Su 11:00-22:25', 'addr:street': 'Kingsway', 'brand': ""Papa John's""}",Papa John's
12050,49.0890208,-122.1207999,2021-09-05T00:53:17.000-07:00,fast_food,"{'cuisine': 'burger', 'brand': 'Triple Os'}",Triple Os
12082,49.2679544,-123.000816,2022-02-12T00:16:27.000-08:00,fast_food,"{'cuisine': 'pizza', 'addr:housenumber': '4461', 'addr:street': 'Lougheed Hwy', 'drive_through': 'no', 'addr:unit': '3'}",Pizza Garden
12090,49.2816572,-123.120597,2022-06-05T14:40:01.000-07:00,fast_food,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '768', 'not:brand:wikidata': 'Q5503082', 'indoor_seating': 'yes', 'opening_hours': 'Mo-Su 11:00-16:00', 'cuisine': 'pizza', 'outdoor_seating': 'no', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",Freshslice Pizza
12091,49.2795971,-123.117415,2021-04-04T18:04:02.000-07:00,fast_food,"{'brand:wikidata': 'Q3355059', 'addr:province': 'BC', 'addr:housenumber': '438', 'brand:wikipedia': 'en:Orange Julius', 'opening_hours': 'Mo-Su 11:00-23:00', 'cuisine': 'juice', 'addr:street': 'Robson Street', 'takeaway': 'yes', 'brand': 'Orange Julius', 'addr:city': 'Vancouver'}",Orange Julius
12092,49.2796191,-123.117481,2022-02-14T05:58:01.000-08:00,fast_food,"{'brand:wikidata': 'Q2818848', 'addr:province': 'BC', 'addr:housenumber': '450', 'drive_through': 'no', 'brand:wikipedia': 'en:A&W (Canada)', 'opening_hours': '24/7', 'cuisine': 'burger', 'addr:street': 'Robson Street', 'takeaway': 'yes', 'brand': 'A&W', 'addr:city': 'Vancouver'}",A&W
12167,49.1326073,-122.339682,2022-05-13T21:59:46.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'website': 'https://w.subway.com/en-ca/findastore?zip=v2v1a1', 'ref': '13881', 'addr:housenumber': '31956', 'phone': '+1-604-820-8584', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Fr 07:00-00:00; Sa-Su 08:00-00:00', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'addr:unit': 'E130'}",Subway
12168,49.1335522,-122.337772,2022-05-13T21:55:44.000-07:00,fast_food,"{'website': 'https://www.pizza64.ca/', 'addr:housenumber': '32081', 'phone': '+1-604-805-1818', 'opening_hours': 'Su-Th 11:00-22:30; Fr-Sa 11:00-23:30', 'cuisine': 'pizza', 'addr:street': 'Lougheed Highway', 'addr:unit': 'A1'}",Pizza 64
12305,49.2012077,-122.913267,2021-11-02T10:36:29.000-07:00,fast_food,"{'brand:wikidata': 'Q2818848', 'addr:housenumber': '888', 'brand:wikipedia': 'en:A&W (Canada)', 'cuisine': 'burger', 'addr:street': 'Carnarvon Street', 'takeaway': 'yes', 'brand': 'A&W', 'addr:postcode': 'V3M 0C6', 'addr:unit': '140', 'addr:city': 'New Westminster'}",A&W
12306,49.2010902,-122.9125135,2021-12-04T17:40:54.000-08:00,fast_food,"{'brand:wikidata': 'Q5503082', 'addr:housenumber': '800', 'level': '2', 'brand:wikipedia': 'en:Freshslice Pizza', 'cuisine': 'pizza', 'addr:street': 'Carnarvon Street', 'takeaway': 'yes', 'brand': 'Freshslice Pizza', 'addr:postcode': 'V3M 0G3', 'addr:unit': '340', 'addr:city': 'New Westminster'}",Freshslice Pizza
12309,49.1487386,-123.1358977,2022-03-15T22:20:29.000-07:00,fast_food,"{'brand:wikidata': 'Q1141226', 'website': 'https://www.dairyqueen.com/', 'addr:housenumber': '8980', 'brand:wikipedia': 'en:Dairy Queen', 'cuisine': 'ice_cream', 'addr:street': 'No. 3 Road', 'takeaway': 'yes', 'brand': 'Dairy Queen'}",Dairy Queen
12310,49.3099424,-123.0822109,2012-03-26T18:47:22.000-07:00,fast_food,"{'source:location': 'gps', 'cuisine': 'burger', 'source': 'survey'}",Dex Burgerbar
12311,49.2873965,-123.1143665,2019-12-24T20:04:16.000-08:00,fast_food,"{'source:location': 'extrapolation', 'brand:wikidata': 'Q38076', 'source:name': 'receipt', 'drive_through': 'no', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'source': 'survey', 'takeaway': 'yes', 'brand': ""McDonald's"", 'addr:city': 'Vancouver'}",McDonald's
12313,49.2890568,-123.1146229,2019-08-29T17:32:53.000-07:00,fast_food,"{'source:location': 'extrapolation', 'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'source': 'survey', 'takeaway': 'yes', 'brand': 'Subway'}",Subway
12324,49.3007699,-123.1313555,2012-03-26T18:47:29.000-07:00,fast_food,"{'source:location': 'gps', 'source': 'survey'}",
12341,49.1904248,-122.8448935,2020-01-04T19:28:50.000-08:00,fast_food,"{'brand:wikidata': 'Q177054', 'wheelchair': 'yes', 'website': 'https://locations.burgerking.ca/bc/surrey/10344-king-george-blvd.html', 'brand:wikipedia': 'en:Burger King', 'cuisine': 'burger', 'takeaway': 'yes', 'addr:housenumber': '10344', 'phone': '+1-604-584-3371', 'drive_through': 'yes', 'opening_hours': 'Su-Sa 05:30-22:00', 'addr:street': 'King George Boulevard', 'brand': 'Burger King'}",Burger King
12395,49.0562744,-122.800567,2021-11-29T23:08:13.000-08:00,fast_food,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",Subway
12396,49.0557436,-122.800677,2022-08-25T22:53:01.000-07:00,fast_food,"{'brand:wikidata': 'Q17111672', 'addr:province': 'BC', 'addr:housenumber': '2982', 'brand:wikipedia': 'en:Panago', 'cuisine': 'pizza', 'addr:street': '152 Street', 'takeaway': 'yes', 'brand': 'Panago', 'addr:unit': '103', 'addr:city': 'Surrey'}",Panago
12400,49.2197643,-122.6019038,2021-07-12T09:45:34.000-07:00,fast_food,"{'cuisine': 'mexican', 'addr:housenumber': '11955', 'addr:street': '224 Street'}",Taco Fan
12429,49.3360146,-123.040592,2019-07-07T22:34:44.000-07:00,fast_food,"{'brand:wikidata': 'Q38076', 'website': 'http://www.mcdonalds.ca/', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's""}",McDonald's
12432,49.337224,-123.0393895,2019-07-07T22:34:44.000-07:00,fast_food,"{'brand:wikidata': 'Q1141226', 'cuisine': 'ice_cream;burger', 'takeaway': 'yes', 'brand': 'Dairy Queen', 'brand:wikipedia': 'en:Dairy Queen'}",Dairy Queen
12433,49.337148,-123.039391,2021-06-14T01:22:30.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:province': 'BC', 'addr:housenumber': '1256', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Lynn Valley Road', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'North Vancouver'}",Subway
12435,49.3057451,-123.033365,2020-09-26T10:27:51.000-07:00,fast_food,"{'brand:wikidata': 'Q550258', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""Wendy's"", 'brand:wikipedia': ""en:Wendy's""}",Wendy's
12446,49.1606309,-122.6672201,2022-07-31T04:55:07.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'addr:unit': '120'}",Subway
12447,49.1624742,-122.6564355,2019-09-23T20:13:22.000-07:00,fast_food,"{'brand:wikidata': 'Q2818848', 'drive_through': 'yes', 'brand:wikipedia': 'en:A&W (Canada)', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'A&W'}",A&W
12448,49.2801341,-123.118169,2021-08-07T01:15:51.000-07:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '516', 'phone': '+1-778-379-2121', 'drive_through': 'no', 'opening_hours': 'Mo-Su 10:00-22:00', 'check_date:opening_hours': '2021-08-06', 'cuisine': 'kebab;mediterranean', 'outdoor_seating': 'yes', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",Falafel King
12449,49.2794999,-123.117231,2022-02-13T20:40:24.000-08:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '420', 'payment:credit_cards': 'yes', 'drive_through': 'no', 'opening_hours': 'Mo-Fr 10:45-20:00; Sa,Su 11:30-17:00', 'check_date:opening_hours': '2022-02-13', 'cuisine': 'sandwiches', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",Hubbub
12450,49.2802404,-123.118333,2022-05-08T09:08:02.000-07:00,fast_food,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'website': 'http://curryfusion.ca/', 'addr:housenumber': '542', 'phone': '+1-604-428-3600', 'drive_through': 'no', 'opening_hours': '10:30-20:00', 'cuisine': 'indian', 'addr:street': 'Robson Street', 'addr:postcode': 'V6H 2B7', 'addr:city': 'Vancouver'}",Curry Fusion
12451,49.2801999,-123.1182707,2022-03-20T19:16:45.000-07:00,fast_food,"{'addr:province': 'BC', 'website': 'https://www.japadog.com', 'addr:housenumber': '530', 'drive_through': 'no', 'opening_hours': 'Mo 10:30-21:00; Tu-Th 10:00-21:00; Fr,Sa 10:00-22:00; Su 10:30-21:00', 'cuisine': 'hot_dog', 'outdoor_seating': 'yes', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",Japadog
12452,49.2801622,-123.1182125,2022-06-05T19:02:58.000-07:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '520', 'indoor_seating': 'yes', 'drive_through': 'no', 'opening_hours': 'Mo-Su 10:00-20:00', 'outdoor_seating': 'yes', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",Viet Sub
