,lat,lon,timestamp,amenity,tags,name
12515,49.2682302,-123.1661718,2014-12-10T09:12:52.000-08:00,cafe,{},Cornerstone Coffee Shop
12516,49.2681926,-123.1647247,2021-04-08T02:59:13.000-07:00,cafe,"{'website': 'https://www.cafelokal.ca', 'addr:housenumber': '2610', 'phone': '+1-604-739-0098', 'opening_hours': 'Mo-Su 07:30-18:00', 'addr:street': 'West 4th Avenue', 'addr:postcode': 'V6K 1P8', 'addr:city': 'Vancouver'}",Cafe Lokal
12524,49.2802809,-123.118395,2021-08-07T01:19:50.000-07:00,cafe,"{'brand:wikidata': 'Q16829306', 'brand:en': 'Chatime', 'addr:province': 'BC', 'brand:wikipedia': 'en:Chatime', 'cuisine': 'bubble_tea', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'addr:housenumber': '548', 'opening_hours': 'Su-Th 10:00-22:00; Fr,Sa 10:00-23:00', 'name:en': 'Chatime', 'addr:street': 'Robson Street', 'brand:zh': '日出茶太', 'brand': 'Chatime', 'name:zh': '日出茶太'}",Chatime
12525,49.2776017,-123.127219,2022-05-05T05:19:14.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'addr:province': 'BC', 'wheelchair': 'yes', 'website': 'https://www.timhortons.com/', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'operator': 'Restaurant Brands International Inc.', 'addr:city': 'Vancouver', 'addr:housenumber': '756', 'opening_hours': '24/7', 'addr:street': 'Davie Street', 'brand': 'Tim Hortons'}",Tim Hortons
12565,49.1891857,-122.8463132,2019-09-13T13:57:04.000-07:00,cafe,"{'brand:wikidata': 'Q16829306', 'brand:en': 'Chatime', 'brand:wikipedia': 'en:Chatime', 'cuisine': 'bubble_tea', 'takeaway': 'yes', 'addr:city': 'Surrey', 'addr:housenumber': '10255', 'name:en': 'Chatime', 'addr:street': 'King George Boulevard', 'brand:zh': '日出茶太', 'brand': 'Chatime', 'name:zh': '日出茶太'}",Chatime
12570,49.1821446,-122.8439927,2019-09-13T13:57:04.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '9900', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'King George Boulevard', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Surrey'}",Tim Hortons
12573,49.1830591,-122.8446583,2019-09-13T13:57:04.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '9908', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'King George Boulevard', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:unit': '203', 'addr:city': 'Surrey'}",Starbucks
12579,49.2117388,-122.862483,2020-12-07T07:04:56.000-08:00,cafe,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '12925', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': '115 Avenue', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Surrey'}",Tim Hortons
12580,49.1915327,-122.8908779,2020-07-19T04:25:40.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '10385', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Scott Road', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:unit': '101', 'addr:city': 'Surrey'}",Starbucks
12585,49.2584514,-123.1147139,2019-09-13T13:57:04.000-07:00,cafe,"{'addr:housenumber': '3010', 'addr:street': 'Cambie Street', 'addr:city': 'Vancouver'}",Passion8 Dessert Cafe
12586,49.2599354,-123.114726,2019-09-17T05:46:57.000-07:00,cafe,"{'brand:wikidata': 'Q64827032', 'addr:housenumber': '2828', 'cuisine': 'bubble_tea', 'name:en': 'Sharetea', 'addr:street': 'Cambie Street', 'takeaway': 'yes', 'brand': 'Sharetea', 'name:zh': '歇腳亭', 'addr:city': 'Vancouver'}",Sharetea
12588,49.2658085,-123.1223088,2019-09-13T13:57:04.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '818', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'West 6th Avenue', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Vancouver'}",Tim Hortons
12592,49.262972,-123.1200598,2019-09-13T13:57:04.000-07:00,cafe,"{'addr:housenumber': '2533', 'addr:street': 'Heather Street', 'addr:city': 'Vancouver'}",K Cafe
12598,49.2626539,-123.0922063,2019-09-13T13:57:04.000-07:00,cafe,"{'addr:housenumber': '531', 'addr:street': 'East Broadway', 'addr:city': 'Vancouver'}",Paper Crane Coffee
12600,49.2553367,-123.101049,2022-01-08T21:28:27.000-08:00,cafe,"{'addr:housenumber': '3330', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",Tina Cake Desserts
12604,49.264788,-123.1459071,2019-09-13T13:57:04.000-07:00,cafe,"{'addr:housenumber': '2389', 'addr:street': 'Burrard Street', 'addr:city': 'Vancouver'}",Sakura Cafe
12608,49.2636034,-123.1508309,2019-09-13T13:57:04.000-07:00,cafe,"{'addr:housenumber': '2002', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}",Pallet Coffee Roasters
12634,49.2103362,-122.917013,2021-10-15T06:25:28.000-07:00,cafe,"{'addr:province': 'BC', 'cuisine': 'bubble_tea', 'addr:housenumber': '406', 'addr:street': 'Sixth Street', 'addr:city': 'New Westminster'}",Dakasi
12637,49.2022005,-122.9085673,2021-10-15T06:25:28.000-07:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '655', 'addr:street': 'Front Street', 'addr:city': 'New Westminster'}",Old Crow Coffee Co.
12664,49.1705783,-122.6673637,2021-10-17T16:36:43.000-07:00,cafe,"{'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'drive_through': 'yes'}",Tim Hortons
12692,49.2819069,-123.118763,2022-06-19T21:56:46.000-07:00,cafe,"{'addr:province': 'BC', 'website': 'https://treescoffee.com/', 'addr:housenumber': '738', 'phone': '+1-604-732-0092', 'opening_hours': 'Mo-Fr 07:00-22:00,Sa-Su 08:-22:00, PH 08:00-21:00', 'cuisine': 'coffee_shop', 'outdoor_seating': 'no', 'addr:street': 'Granville St', 'payment:debit_cards': 'yes', 'addr:postcode': 'V6Z 1E4', 'addr:city': 'Vancouver'}",Trees Organic Coffee
12710,49.2743949,-123.126212,2022-09-22T18:20:46.000-07:00,cafe,"{'addr:province': 'BC', 'website': 'https://matchstickyvr.com/', 'addr:housenumber': '1328', 'internet_access': 'wlan', 'opening_hours': 'Mo-Su 07:00-17:00', 'cuisine': 'coffee_shop', 'addr:street': 'Richards Street', 'addr:city': 'Vancouver'}",Matchstick
12716,49.2545425,-123.114944,2022-09-22T04:53:39.000-07:00,cafe,"{'brand:wikidata': 'Q95720330', 'brand:en': 'Xing Fu Tang', 'cuisine': 'bubble_tea', 'name:en': 'Xing Fu Tang', 'takeaway': 'yes', 'brand:zh': '幸福堂', 'brand': 'Xing Fu Tang', 'name:zh': '幸福堂'}",Xing Fu Tang
12727,49.281317,-123.0587126,2019-12-20T03:52:46.000-08:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '2263', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",Pennyroyal Cafe
12730,49.2784508,-123.099171,2022-09-27T19:26:36.000-07:00,cafe,"{'website': 'https://www.fiorinovancouver.com/', 'alt_name': 'Brixton Cafe', 'addr:housenumber': '212', 'phone': '+1-604-568-0905', 'opening_hours': 'Mo-Su 11:30-23:00', 'reservation': 'yes', 'cuisine': 'italian', 'addr:street': 'East Georgia Street', 'email': 'FiorinoItalianStreetFood@gmail.com', 'addr:city': 'Vancouver'}",Fiorino
12766,49.2235955,-122.942305,2022-09-25T09:58:17.000-07:00,cafe,"{'addr:housenumber': '#100-7655', 'fixme': 'may be closed permanently', 'phone': '+1-604-553-0316', 'indoor_seating': 'yes', 'opening_hours': 'Mo-Fr 08:00-18:00; Sa 10:00-18:00', 'name:en': 'Caritas 9 Coffee Roasters', 'outdoor_seating': 'yes', 'addr:street': 'Edmonds Street'}",Caritas 9 Coffee Roasters
12768,49.2618829,-123.2530369,2019-09-14T05:37:25.000-07:00,cafe,"{'website': 'https://www.food.ubc.ca/place/loop-cafe/', 'internet_access': 'yes', 'air_conditioning': 'yes', 'level': '1', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'addr:postcode': 'V6T 1Z4', 'addr:city': 'Vancouver', 'addr:housenumber': '2260', 'phone': '+1-604-827-3785', 'internet_access:ssid': 'ubcvisitor', 'outdoor_seating': 'yes', 'addr:street': 'West Mall'}",The Loop Cafe
12777,49.2805086,-123.0999462,2011-11-14T05:39:56.000-08:00,cafe,{},Waves
12778,49.2878449,-123.1238651,2022-09-25T00:48:04.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'wheelchair': 'yes', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:postcode': 'V6E 3M1', 'addr:city': 'Vancouver', 'addr:housenumber': '580', 'opening_hours': 'Mo-Fr 05:30-18:30; Sa 06:30-18:30; Su 07:30-18:30', 'addr:street': 'Bute Street', 'brand': 'Starbucks'}",Starbucks
12859,49.2107254,-122.934639,2022-08-02T00:03:24.000-07:00,cafe,{},D Roti Shak
12900,49.2676112,-123.0036433,2021-09-25T17:41:56.000-07:00,cafe,"{'cuisine': 'coffee_shop', 'website': 'https://www.cha-dian.com/', 'addr:unit': '107'}","Cha Dian Tea, Coffee & More"
12952,49.2729429,-123.0697757,2022-03-29T18:30:33.000-07:00,cafe,"{'opening_hours': 'Mo-Su 09:00-18:00', 'addr:housenumber': '1301', 'addr:street': 'Commercial Drive', 'phone': '+16042516246'}",Mum's The Word
12957,49.2906788,-123.1368933,2022-07-08T03:27:21.000-07:00,cafe,"{'addr:province': 'BC', 'opening_hours': 'Mo,Tu 16:00-20:00; We,Th 12:00-20:00; Fr,Sa 12:00-21:00', 'addr:housenumber': '861', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}",The Sauce Pasta Cafe
12972,49.2845675,-123.116288,2022-04-09T21:38:00.000-07:00,cafe,{},Holts Café
12973,49.2833899,-123.1171243,2022-04-09T21:38:00.000-07:00,cafe,{},Take Five Café
13004,49.2847278,-123.1155552,2022-04-09T21:37:58.000-07:00,cafe,{'opening_hours': 'limited'},Tractor
13025,49.287704,-123.1409225,2022-04-11T05:50:18.000-07:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '1156', 'outdoor_seating': 'yes', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}",Babylon Cafe
13027,49.2875967,-123.1410682,2022-04-11T05:50:18.000-07:00,cafe,"{'addr:province': 'BC', 'website': 'https://www.seethesea.cafe/', 'addr:housenumber': '1168', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}",SEE THE SEA Pizza & Café
13030,49.288022,-123.1404396,2022-04-15T01:10:00.000-07:00,cafe,"{'addr:province': 'BC', 'opening_hours': 'Mo-Th 09:00-16:00; Fr-Su 09:00-21:00', 'addr:housenumber': '1120', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}",Cafe Portrait
13053,49.2803909,-123.12543,2021-12-15T00:25:57.000-08:00,cafe,"{'wheelchair': 'yes', 'website': 'https://www.wall-flowers.ca/', 'shop': 'florist', 'phone': '+1-604-646-9006', 'opening_hours': 'Mo-Sa 10:00-18:00', 'check_date:opening_hours': '2021-06-28', 'name:en': 'Wall Flowers'}",Wall Flowers
13054,49.269642,-123.144421,2019-09-02T22:08:25.000-07:00,cafe,"{'opening_hours': 'Tu-Sa 07:30-16:00', 'website': 'https://www.grababetterwaffle.com/', 'addr:housenumber': '1728', 'addr:street': 'West 2nd Avenue', 'takeaway': 'yes'}",Pâtisserie Lebeau
13117,49.2777831,-123.1268414,2022-03-31T23:52:36.000-07:00,cafe,{'opening_hours:signed': 'no'},Honeybrew
13132,49.2825404,-123.116622,2021-10-20T01:51:57.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'level': '-1', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
13136,49.278383,-123.1149456,2019-09-02T22:08:25.000-07:00,cafe,"{'opening_hours': 'Mo-Fr 06:00-17:30; Sa,Su 07:00-17:00', 'website': 'https://wavescoffee.com/', 'addr:housenumber': '211', 'addr:street': 'Robson Street', 'phone': '+1-604-696-9283'}",Waves Coffee House
13190,49.2195226,-123.0410962,2019-08-11T00:05:00.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
13214,49.0525142,-122.692342,2022-09-19T06:09:33.000-07:00,cafe,"{'addr:province': 'BC', 'website': 'http://www.oneupcafe.com/', 'addr:housenumber': '2755', 'phone': '+1-604-385-0555', 'opening_hours': 'Mo-Fr 07:00-15:00', 'cuisine': 'coffee_shop', 'addr:street': '192 Street', 'email': 'catering@oneupcafe.com', 'addr:unit': '100', 'addr:city': 'Surrey'}",One Up Cafe
13224,49.3101293,-123.0827745,2022-03-31T17:30:18.000-07:00,cafe,{},Ross Crepe & Cafe
13245,49.1917416,-122.8039614,2022-04-03T05:40:56.000-07:00,cafe,"{'brand:wikidata': 'Q65084369', 'cuisine': 'bubble_tea', 'takeaway': 'yes', 'brand': 'CoCo', 'brand:wikipedia': 'en:CoCo Fresh Tea & Juice'}",Coco
13256,49.2866225,-123.115322,2021-01-08T18:23:23.000-08:00,cafe,"{'addr:province': 'BC', 'website': 'https://www.minkchocolates.com/', 'internet_access': 'wlan', 'air_conditioning': 'yes', 'cuisine': 'chocolate', 'addr:postcode': 'V6C 3N9', 'addr:city': 'Vancouver', 'addr:housenumber': '863', 'phone': '+1-604-633-2451', 'opening_hours': 'Mo-Fr 07:30-18:00; Sa-Su 09:30-17:00', 'outdoor_seating': 'yes', 'addr:street': 'West Hastings Street'}",Mink
13257,49.247691,-123.0899686,2019-09-02T17:44:42.000-07:00,cafe,"{'addr:housenumber': '4194', 'addr:street': 'Fraser Street', 'phone': '+1-604-336-9097', 'addr:postcode': 'V5V 4E8', 'addr:city': 'Vancouver'}",Ubuntu Canteen
13276,49.2792111,-123.116158,2021-01-05T05:38:26.000-08:00,cafe,"{'addr:province': 'BC', 'opening_hours': 'Mo-Th 08:00-18:30; Fr, Sa 08:00-19:00; Su 08:00-18:00', 'addr:city': 'Vancouver'}",Pacific Coffee Roasters
13289,49.2786851,-123.0992577,2019-08-01T23:23:26.000-07:00,cafe,"{'website': 'https://www.matchstickyvr.com/', 'addr:housenumber': '213', 'phone': '+1-604-336-0213', 'opening_hours': 'Mo-Su 07:00-21:00', 'addr:street': 'East Georgia Street', 'addr:postcode': 'V5T 2R6', 'addr:city': 'Vancouver'}",Matchstick Coffee Roasters
13385,49.2896767,-123.1323042,2022-05-01T19:33:11.000-07:00,cafe,"{'addr:province': 'BC', 'cuisine': 'coffee_shop', 'addr:housenumber': '1615', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",Blenz
13420,49.1118011,-122.7563634,2020-12-01T16:24:24.000-08:00,cafe,"{'cuisine': 'coffee_shop', 'addr:housenumber': '16811', 'addr:street': '60 Avenue', 'internet_access': 'wlan', 'old_name': 'Wired Monk'}",Boothroyd Heritage Coffee
13423,49.0472292,-122.2857628,2022-05-13T22:03:04.000-07:00,cafe,"{'opening_hours': 'Mo-Sa 08:00-16:00; Su off', 'cuisine': 'cafe', 'website': 'https://www.mcccentre.ca/common-place-cafe', 'outdoor_seating': 'yes', 'level': '0'}",Common Place Café
13447,49.284888,-123.118063,2021-12-12T20:23:04.000-08:00,cafe,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'wheelchair': 'no', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'addr:housenumber': '891', 'opening_hours': 'Mo-Fr 06:00-18:00', 'addr:street': 'Dunsmuir Street', 'brand': 'Starbucks'}",Starbucks
13448,49.2848628,-123.1187816,2021-11-27T01:26:54.000-08:00,cafe,"{'addr:province': 'BC', 'wheelchair': 'yes', 'website': 'https://caffeartigiano.com/', 'addr:housenumber': '763', 'phone': '+1-604-694-7737', 'opening_hours': 'Mo-Fr 06:00-18:00', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}",Cafe Artigiano
13449,49.2831204,-123.1213927,2021-11-27T01:19:53.000-08:00,cafe,"{'addr:province': 'BC', 'wheelchair': 'no', 'opening_hours': 'Mo-Fr 06:30-19:30; Sa,Su 07:00-19:30', 'outdoor_seating': 'yes', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}",Cafe Artigiano
13450,49.2840267,-123.1122692,2018-02-20T06:09:46.000-08:00,cafe,"{'opening_hours': '24/7', 'addr:street': 'West Hastings Street'}",Blenz Coffee
13452,49.2840486,-123.11997,2021-11-27T01:24:52.000-08:00,cafe,{'wheelchair': 'no'},My Honey's Buns
13453,49.2830645,-123.121477,2021-12-15T21:29:15.000-08:00,cafe,"{'addr:province': 'BC', 'wheelchair': 'no', 'addr:housenumber': '769', 'opening_hours': 'Mo-Fr 07:00-17:00; Sa,Su 08:00-17:00', 'outdoor_seating': 'yes', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}",Faubourg Paris
13460,49.276729,-123.128475,2021-01-05T20:44:30.000-08:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '1290', 'addr:street': 'Howe Street', 'addr:city': 'Vancouver'}",Blue Mountain
13469,49.2834975,-123.1125167,2019-04-20T06:12:16.000-07:00,cafe,"{'opening_hours': 'We-Su 11:00-19:00', 'description': 'vegan café', 'addr:housenumber': '436', 'addr:street': 'Richards Street', 'diet:vegan': 'only'}",Indigo Age
13473,49.2845195,-123.110442,2021-02-07T15:31:43.000-08:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '356', 'addr:street': 'Water Street', 'addr:postcode': 'V6B 1B6', 'addr:city': 'Vancouver'}",Buro
13474,49.2841913,-123.1099164,2016-01-16T05:55:19.000-08:00,cafe,"{'addr:housenumber': '401', 'addr:street': 'West Cordova Street'}",Brioche
13486,49.2251092,-123.0909697,2022-06-05T20:35:20.000-07:00,cafe,"{'website': 'https://www.breka.ca/', 'addr:housenumber': '6533', 'phone': '+1-604-325-6612', 'opening_hours': '24/7', 'designation': 'Bakery/cafe', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}",Breka Bakery & Café
13526,49.28207,-123.1137317,2019-09-13T13:56:58.000-07:00,cafe,"{'addr:housenumber': '425', 'smoking': 'no', 'opening_hours': 'Mo-Fr 06:00-18:00', 'cuisine': 'coffee', 'addr:street': 'Dunsmuir Street', 'addr:city': 'Vancouver'}",JJ Bean
13527,49.2819959,-123.1136208,2019-03-27T03:46:32.000-07:00,cafe,"{'opening_hours': 'Mo-Fr 11:00-15:00', 'website': 'https://www.fieldandsocial.com/', 'addr:housenumber': '415', 'addr:street': 'Dunsmuir Street'}",Field & Social
13528,49.2868125,-123.113169,2021-12-17T21:30:16.000-08:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '232', 'opening_hours': 'Mo-Fr 06:00-19:00; Sa-Su 08:00-19:00', 'cuisine': 'coffee_shop', 'addr:street': 'Howe Street', 'addr:postcode': 'V6C', 'addr:city': 'Vancouver'}",Blenz Coffee
13529,49.2877383,-123.140863,2022-04-11T05:50:18.000-07:00,cafe,"{'addr:province': 'BC', 'wheelchair': 'yes', 'cuisine': 'kebab', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}",Mediterranean Grill
13646,49.2909276,-123.136511,2022-04-09T17:04:29.000-07:00,cafe,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '849', 'opening_hours': 'Mo-Su 07:00-19:00', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}",Milano Coffee Roasters
13649,49.2913209,-123.135935,2022-05-02T01:55:03.000-07:00,cafe,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'wheelchair': 'no', 'addr:housenumber': '821', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}",Breka Bakery & Cafe
13652,49.2902367,-123.137573,2022-03-26T17:43:11.000-07:00,cafe,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '935', 'opening_hours': 'Mo-Fr 06:00-22:00; Sa,Su 07:00-22:00', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}",Blenz Coffee
13653,49.2904186,-123.137277,2022-07-10T02:03:58.000-07:00,cafe,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '907', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}",Hui Lau Shan
13695,49.184947,-123.129114,2021-10-21T01:00:33.000-07:00,cafe,"{'brand:wikidata': 'Q65084369', 'addr:housenumber': '3779', 'brand:wikipedia': 'en:CoCo Fresh Tea & Juice', 'cuisine': 'bubble_tea', 'addr:street': 'Sexsmith Road', 'takeaway': 'yes', 'brand': 'CoCo', 'addr:unit': '2116', 'addr:city': 'Richmond'}",Coco
13697,49.3056043,-123.018438,2021-03-09T20:55:47.000-08:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '2100', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Old Dollarton Road', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:unit': '102', 'addr:city': 'North Vancouver'}",Starbucks
13704,49.2807258,-123.118578,2022-03-24T11:23:04.000-07:00,cafe,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'website': 'https://www.burocoffee.com/', 'addr:housenumber': '579', 'opening_hours': 'Mo-Fr 08:00-17:00, Sa-Su 10:00-17:00', 'check_date:opening_hours': '2022-03-20', 'outdoor_seating': 'no', 'addr:street': 'Robson Street', 'addr:postcode': 'V6B 1A6', 'addr:city': 'Vancouver'}",Buro
13707,49.3269089,-122.95109,2022-09-19T23:47:34.000-07:00,cafe,"{'opening_hours': 'Mo-Su 08:00-17:00', 'addr:housenumber': '4342', 'addr:street': 'Gallant Avenue'}",Sorry Coffee Co
13717,49.265884,-123.1459034,2022-08-23T23:25:52.000-07:00,cafe,"{'addr:province': 'BC', 'addr:housenumber': '2255', 'phone': '+1-778-379-2250', 'cuisine': 'cake;sandwiches;korean', 'addr:street': 'Burrard Street', 'addr:postcode': 'V6J 3H9', 'addr:city': 'Vancouver'}",Gateau de Henry
13741,49.0248531,-123.066881,2021-10-24T20:58:51.000-07:00,cafe,"{'wheelchair': 'yes', 'toilets:wheelchair': 'yes', 'addr:housenumber': '1200', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'addr:street': '56th Street'}",Petra's Arts Kafe
13753,49.3242961,-123.0725862,2019-07-07T22:34:44.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
13755,49.3219602,-123.0725372,2012-12-31T00:37:35.000-08:00,cafe,{},Blenz
13761,49.325842,-123.071965,2012-12-31T00:50:39.000-08:00,cafe,{'cuisine': 'coffee_shop'},Brazza Gelato & Coffee
13765,49.3224421,-123.0726121,2021-10-19T06:11:02.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}",Tim Hortons
13773,49.2852547,-123.1162397,2021-06-27T01:07:22.000-07:00,cafe,"{'addr:province': 'BC', 'website': 'https://www.sciue.ca/', 'addr:housenumber': '800', 'cuisine': 'italian', 'outdoor_seating': 'yes', 'addr:street': 'West Pender Street', 'addr:unit': '110', 'addr:city': 'Vancouver'}",Sciué
13774,49.2846537,-123.1152837,2022-04-10T04:35:20.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'wheelchair': 'yes', 'official_name': 'Starbucks Coffee', 'level': '0', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Th 05:30-21:00; Fr 05:30-22:00; Sa 07:00-22:00; Su 07:00-21:00', 'check_date:opening_hours': '2021-11-01', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
13775,49.2849331,-123.115686,2022-05-02T23:19:07.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'wheelchair': 'yes', 'website': 'https://www.timhortons.com/', 'level': '0', 'brand:wikipedia': 'en:Tim Hortons', 'opening_hours': 'Mo,Tu 10:00-19:00; We-Fr 10:00-21:00; Sa 10:00-20:00; Su 11:00-19:00', 'check_date:opening_hours': '2021-11-01', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'operator': 'Restaurant Brands International Inc.'}",Tim Hortons
13781,49.2859592,-123.115236,2021-12-12T03:59:40.000-08:00,cafe,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}",Starbucks
13832,49.0249232,-123.069085,2021-10-24T20:58:51.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}",Tim Hortons
13838,49.027368,-123.0689767,2019-08-18T11:22:44.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",Starbucks
13870,49.3198385,-123.0718385,2021-12-20T18:25:58.000-08:00,cafe,"{'addr:housenumber': '107', 'addr:street': 'East 13th Street', 'addr:city': 'North Vancouver'}",Take Five Café
13909,49.2624078,-123.0974626,2022-03-24T13:07:26.000-07:00,cafe,"{'phone': '+1 604-339-6313', 'addr:unit': '123'}",Chai69 Café
13910,49.2798788,-123.123637,2022-05-08T09:08:02.000-07:00,cafe,"{'addr:province': 'BC', 'wheelchair': 'yes', 'toilets:wheelchair': 'yes', 'website': 'https://www.palletcoffeeroasters.com', 'addr:housenumber': '980', 'phone': '+1-604-336-9612', 'opening_hours': 'Mo-Fr 07:00-18:00; Sa,Su 09:00-16:00', 'cuisine': 'coffee_shop', 'addr:street': 'Howe Street', 'addr:city': 'Vancouver'}",Pallet Coffee Roasters
13922,49.1048474,-122.7996028,2022-04-04T00:53:01.000-07:00,cafe,"{'addr:province': 'BC', 'website': 'http://westvillagecafe.ca/', 'addr:housenumber': '5620', 'internet_access': 'wlan', 'phone': '+16043722083', 'opening_hours': 'Su 08:00-16:00 Mo-Fr 08:00-19:00 Sa 08:00-18:00', 'addr:street': '152 Street', 'addr:postcode': 'V3S 3K2', 'email': 'info@westvillagecafe.ca', 'addr:unit': '160', 'addr:city': 'Surrey'}",West Village Cafe
